MeterID,Zone,ConsumerType,Date,EnergyConsymed_kwh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR5364,South,Commercial,09-04-2025,908.3,27.7,6,Active,8.2
MTR5365,Central,Commercial,14-12-2025,830.7,30,2,Active,8.2
MTR5366,North,Residential,06-02-2025,291.3,9.9,5,Active,6.5
MTR5367,Central,Commercial,11-06-2025,728.8,21.6,17,Active,8.2
MTR5368,North,Commercial,14-12-2025,918.3,36.6,4,Active,8.2
MTR5369,Central,Residential,12-03-2025,262.4,7.9,6,Active,6.5
MTR5370,Central,Residential,02-03-2025,244.6,7.3,6,Active,6.5
MTR5371,Central,Residential,14-10-2025,309.8,9,18,Faulty,6.5
MTR5372,Central,Residential,02-11-2025,362.7,11,22,Faulty,6.5
MTR5373,Central,Commercial,12-01-2025,747.7,21.5,17,Active,8.2
MTR5374,South,Industrial,15-03-2025,1777.7,56.2,13,Active,9.5
MTR5375,North,Commercial,11-01-2025,918.2,30.2,0,Active,8.2
MTR5376,North,Commercial,07-10-2025,900.8,31.4,15,Active,8.2
MTR5377,South,Commercial,14-12-2025,538.2,20.8,1,Active,8.2
MTR5378,Central,Residential,23-06-2025,287.4,10.5,7,Active,6.5
MTR5379,Central,Industrial,06-05-2025,1954.3,58.7,3,Active,9.5
MTR5380,Central,Industrial,04-09-2025,1652.1,50.1,8,Active,9.5
MTR5381,North,Commercial,27-03-2025,855.2,26.1,2,Active,8.2
MTR5382,Central,Residential,16-02-2025,259.3,7.8,5,Active,6.5
MTR5383,Central,Commercial,21-12-2025,964.3,37,0,Active,8.2
MTR5384,South,Residential,01-04-2025,303.5,9.4,9,Faulty,6.5
MTR5385,North,Commercial,16-06-2025,777.4,24.3,1,Active,8.2
MTR5386,North,Residential,17-06-2025,285,8.5,5,Active,6.5
MTR5387,North,Industrial,22-03-2025,1626,56.6,27,Active,9.5
MTR5388,Central,Industrial,02-06-2025,1289.8,41.6,14,Active,9.5
MTR5389,Central,Residential,21-08-2025,224,8.6,16,Active,6.5
MTR5390,South,Residential,04-10-2025,286,8.8,7,Active,6.5
MTR5391,Central,Commercial,22-06-2025,694.1,26.4,17,Active,8.2
MTR5392,North,Industrial,23-04-2025,1695.9,52.9,9,Active,9.5
MTR5393,Central,Industrial,31-08-2025,1472.2,53.5,12,Active,9.5
MTR5394,Central,Industrial,12-04-2025,1265.3,43.9,2,Active,9.5
MTR5395,South,Commercial,10-02-2025,768.6,27.1,2,Faulty,8.2
MTR5396,South,Industrial,11-05-2025,1629.4,60,6,Active,9.5
MTR5397,Central,Residential,13-09-2025,309,11,2,Active,6.5
MTR5398,North,Residential,01-09-2025,280.6,8.2,16,Active,6.5
MTR5399,South,Residential,14-03-2025,293.6,9.8,1,Active,6.5
MTR5400,Central,Commercial,03-03-2025,759.7,22.9,17,Active,8.2
MTR5401,South,Industrial,23-01-2025,1707,49.6,3,Active,9.5
MTR5402,North,Industrial,14-06-2025,1630.7,58.5,6,Active,9.5
MTR5403,North,Industrial,15-04-2025,1866,60,33,Active,9.5
MTR5404,North,Industrial,28-09-2025,1309.4,37.8,4,Active,9.5
MTR5405,North,Industrial,26-02-2025,1441.8,50.7,1,Active,9.5
MTR5406,Central,Commercial,13-04-2025,934.1,27.7,3,Active,8.2
MTR5407,North,Residential,20-01-2025,261.4,7.9,1,Active,6.5
MTR5408,North,Residential,28-01-2025,303.3,9.4,0,Faulty,6.5
MTR5409,North,Commercial,07-01-2025,696.9,25.6,10,Active,8.2
MTR5410,North,Commercial,04-03-2025,972.3,28.1,0,Active,8.2
MTR5411,Central,Commercial,19-01-2025,881.7,25.3,10,Active,8.2
MTR5412,North,Industrial,25-03-2025,1835.2,69,0,Faulty,9.5
MTR5413,North,Commercial,21-11-2025,626.9,19,6,Active,8.2
MTR5414,Central,Industrial,05-08-2025,1563.8,46,5,Active,9.5
MTR5415,Central,Industrial,21-11-2025,1688.7,66.9,4,Faulty,9.5
MTR5416,Central,Residential,27-12-2025,231.1,7.9,3,Active,6.5
MTR5417,South,Residential,17-08-2025,264.7,10.5,5,Active,6.5
MTR5418,North,Industrial,03-02-2025,1585.4,57,11,Active,9.5
MTR5419,Central,Residential,27-04-2025,225.9,8,4,Active,6.5
MTR5420,North,Commercial,30-06-2025,620.9,20.2,0,Faulty,8.2
MTR5421,South,Commercial,24-08-2025,714,26,11,Active,8.2
MTR5422,North,Industrial,28-11-2025,1325.9,47.8,0,Active,9.5
MTR5423,Central,Industrial,17-09-2025,1588.5,48.8,11,Active,9.5
MTR5424,North,Residential,15-01-2025,315.1,11.5,1,Faulty,6.5
MTR5425,South,Industrial,17-04-2025,2056.2,68.8,7,Active,9.5
MTR5426,South,Commercial,06-08-2025,816.3,30.2,7,Active,8.2
MTR5427,North,Commercial,15-01-2025,831.4,32.7,16,Active,8.2
MTR5428,North,Commercial,10-11-2025,866.7,30.6,2,Faulty,8.2
MTR5429,South,Residential,27-01-2025,223.4,8.1,0,Active,6.5
MTR5430,South,Commercial,03-03-2025,832.1,25,11,Active,8.2
MTR5431,North,Industrial,09-10-2025,1512.1,45.4,2,Active,9.5
MTR5432,Central,Residential,15-02-2025,291.7,9.7,2,Active,6.5
MTR5433,Central,Industrial,05-01-2025,1731.4,69.2,0,Faulty,9.5
MTR5434,South,Commercial,06-06-2025,866.5,29,3,Active,8.2
MTR5435,North,Commercial,09-10-2025,818.3,24.1,4,Active,8.2
MTR5436,Central,Commercial,08-12-2025,914.2,28.9,1,Active,8.2
MTR5437,South,Residential,27-06-2025,215.9,6.4,10,Active,6.5
MTR5438,South,Industrial,29-12-2025,1536.1,50.5,11,Active,9.5
MTR5439,South,Industrial,28-03-2025,1956.1,68.5,1,Active,9.5
MTR5440,South,Commercial,20-02-2025,647.4,18.5,4,Active,8.2
MTR5441,North,Commercial,20-12-2025,918.8,27.2,14,Active,8.2
MTR5442,Central,Residential,28-12-2025,248.2,8,1,Active,6.5
MTR5443,North,Residential,26-12-2025,286.1,9.5,4,Active,6.5
MTR5444,Central,Residential,17-05-2025,226.8,7.6,0,Active,6.5
MTR5445,North,Residential,15-10-2025,329.4,11.2,15,Active,6.5
MTR5446,Central,Industrial,24-07-2025,1933,56.2,4,Active,9.5
MTR5447,North,Commercial,06-09-2025,785.2,28.2,2,Active,8.2
MTR5448,Central,Industrial,17-07-2025,1785.6,66.3,0,Active,9.5
MTR5449,South,Residential,03-03-2025,207.5,7.9,3,Active,6.5
MTR5450,Central,Residential,20-05-2025,306.1,9.6,16,Active,6.5
MTR5451,South,Commercial,13-10-2025,930.8,35.9,12,Active,8.2
MTR5452,Central,Commercial,20-06-2025,735.1,24.6,22,Active,8.2
MTR5453,Central,Commercial,21-08-2025,719,23.6,8,Active,8.2
MTR5454,South,Residential,29-06-2025,230.2,7.7,1,Active,6.5
MTR5455,North,Industrial,23-03-2025,1482.9,58.1,19,Active,9.5
MTR5456,North,Industrial,18-05-2025,1438.8,53.2,11,Active,9.5
MTR5457,South,Industrial,29-01-2025,1810,56.1,15,Active,9.5
MTR5458,South,Commercial,01-05-2025,872.2,31.1,7,Active,8.2
MTR5459,South,Commercial,12-05-2025,818.7,25.6,0,Faulty,8.2
MTR5460,Central,Industrial,02-03-2025,1661.1,52.3,26,Active,9.5
MTR5461,South,Residential,15-01-2025,279.2,8.5,41,Active,6.5
MTR5462,North,Residential,21-06-2025,310.3,9.3,9,Active,6.5
MTR5463,South,Industrial,24-10-2025,1562.2,48.8,9,Active,9.5
MTR5464,North,Residential,24-01-2025,228,8,2,Active,6.5
MTR5465,Central,Industrial,05-02-2025,1633.3,60,11,Active,9.5
MTR5466,Central,Residential,04-02-2025,259.9,10.3,6,Active,6.5
MTR5467,South,Residential,13-02-2025,303.1,10.8,7,Active,6.5
MTR5468,North,Industrial,27-10-2025,1689.2,53.9,3,Active,9.5
MTR5469,South,Residential,23-08-2025,164.8,5.6,2,Active,6.5
MTR5470,Central,Residential,05-01-2025,289.7,10.7,1,Active,6.5
MTR5471,South,Residential,08-10-2025,264.9,7.7,11,Active,6.5
MTR5472,North,Commercial,03-01-2025,1018.4,31.5,7,Active,8.2
MTR5473,Central,Residential,12-01-2025,197.8,7.4,0,Active,6.5
MTR5474,North,Industrial,28-09-2025,1583.8,57.4,11,Active,9.5
MTR5475,Central,Industrial,30-05-2025,1433.4,53.5,15,Active,9.5
MTR5476,South,Commercial,24-07-2025,824.1,29.7,0,Active,8.2
MTR5477,Central,Residential,26-05-2025,263.7,7.7,16,Active,6.5
MTR5478,Central,Industrial,01-09-2025,1619.4,56.5,8,Active,9.5
MTR5479,North,Residential,08-02-2025,313.1,11.9,5,Active,6.5
MTR5480,South,Commercial,13-11-2025,761.5,25,0,Active,8.2
MTR5481,North,Industrial,18-06-2025,1931.5,68.3,11,Active,9.5
MTR5482,South,Residential,01-03-2025,301.5,10.4,13,Active,6.5
MTR5483,Central,Industrial,25-08-2025,1747.8,50.3,8,Faulty,9.5
MTR5484,North,Industrial,13-02-2025,1111.8,31.8,4,Active,9.5
MTR5485,Central,Residential,14-08-2025,210.6,8.1,7,Active,6.5
MTR5486,North,Residential,18-05-2025,284.3,8.4,9,Active,6.5
MTR5487,South,Industrial,09-11-2025,1529.9,46.9,4,Active,9.5
MTR5488,Central,Residential,12-05-2025,240.1,7.6,0,Active,6.5
MTR5489,South,Residential,30-12-2025,131.2,4.7,2,Active,6.5
MTR5490,South,Residential,26-04-2025,254,9.2,13,Active,6.5
MTR5491,South,Residential,27-08-2025,226.9,8.9,25,Active,6.5
MTR5492,South,Residential,07-12-2025,173.5,5.9,12,Active,6.5
MTR5493,North,Industrial,13-05-2025,1725.5,52.4,24,Active,9.5
MTR5494,South,Residential,07-05-2025,200,6.3,6,Active,6.5
MTR5495,Central,Residential,11-06-2025,258.7,8.7,1,Active,6.5
MTR5496,Central,Residential,04-01-2025,284.8,10.6,12,Active,6.5
MTR5497,North,Commercial,17-01-2025,926.6,33.8,8,Active,8.2
MTR5498,Central,Commercial,25-06-2025,778.9,26.5,0,Active,8.2
MTR5499,South,Commercial,07-09-2025,721.8,22.5,19,Active,8.2
MTR5500,Central,Commercial,31-03-2025,677.4,20.5,7,Active,8.2
MTR5501,Central,Industrial,03-07-2025,1360.2,50.6,15,Active,9.5
MTR5502,Central,Commercial,14-11-2025,675.8,19.4,5,Active,8.2
MTR5503,Central,Industrial,15-06-2025,1805.1,59.5,12,Active,9.5
MTR5504,North,Commercial,22-08-2025,607.9,18.6,10,Active,8.2
MTR5505,North,Industrial,08-09-2025,1921.5,55.6,1,Active,9.5
MTR5506,North,Industrial,12-06-2025,1457.6,49.5,3,Active,9.5
MTR5507,Central,Industrial,28-09-2025,1754.2,52.5,1,Active,9.5
MTR5508,South,Residential,10-05-2025,249.7,7.2,12,Faulty,6.5
MTR5509,North,Residential,13-01-2025,257.2,7.6,3,Active,6.5
MTR5510,Central,Residential,22-07-2025,311.9,11,31,Active,6.5
MTR5511,South,Residential,05-01-2025,209.3,7,5,Active,6.5
MTR5512,Central,Residential,05-06-2025,222.8,7.3,1,Active,6.5
MTR5513,Central,Industrial,06-12-2025,1546.8,44.7,3,Active,9.5
MTR5514,North,Commercial,13-10-2025,878.5,26.1,11,Active,8.2
MTR5515,North,Commercial,02-12-2025,875.7,25.5,8,Active,8.2
MTR5516,South,Residential,28-06-2025,236.8,8.8,1,Active,6.5
MTR5517,South,Residential,06-09-2025,255.6,7.4,0,Active,6.5
MTR5518,Central,Residential,12-06-2025,238,8.7,2,Active,6.5
MTR5519,South,Industrial,26-11-2025,1829.1,57.1,0,Active,9.5
MTR5520,North,Residential,24-12-2025,227.6,8.5,6,Active,6.5
MTR5521,Central,Residential,30-07-2025,257.9,8.6,9,Active,6.5
MTR5522,Central,Commercial,05-11-2025,846.3,28.6,11,Faulty,8.2
MTR5523,Central,Residential,16-06-2025,211.4,7.6,2,Active,6.5
MTR5524,North,Industrial,15-08-2025,2228.7,68.1,3,Active,9.5
MTR5525,Central,Commercial,25-07-2025,760.8,28.7,2,Active,8.2
MTR5526,North,Residential,05-07-2025,270,8.7,12,Active,6.5
MTR5527,Central,Industrial,24-03-2025,1300.6,47.9,16,Active,9.5
MTR5528,South,Commercial,03-04-2025,791.9,30,5,Active,8.2
MTR5529,North,Industrial,02-02-2025,1481,54.2,29,Faulty,9.5
MTR5530,South,Residential,09-11-2025,291.5,9.9,15,Active,6.5
MTR5531,South,Commercial,07-06-2025,743.4,24.3,4,Active,8.2
MTR5532,North,Residential,05-11-2025,212.2,6.6,19,Faulty,6.5
MTR5533,Central,Industrial,02-11-2025,1998.3,76.2,17,Active,9.5
MTR5534,North,Commercial,04-01-2025,949.4,30.3,7,Active,8.2
MTR5535,Central,Industrial,06-01-2025,1666.8,65,5,Faulty,9.5
MTR5536,Central,Commercial,19-08-2025,676.1,23.8,11,Active,8.2
MTR5537,Central,Industrial,14-04-2025,1872.5,67,1,Active,9.5
MTR5538,North,Industrial,21-11-2025,1437.6,46.7,3,Active,9.5
MTR5539,North,Commercial,18-09-2025,863,33.4,7,Faulty,8.2
MTR5540,North,Residential,29-08-2025,273.5,9.8,8,Active,6.5
MTR5541,North,Industrial,12-06-2025,1834.2,66.7,1,Active,9.5
MTR5542,Central,Industrial,03-05-2025,1643.3,54.9,0,Active,9.5
MTR5543,North,Residential,21-12-2025,281.5,10.6,23,Active,6.5
MTR5544,South,Industrial,01-08-2025,1640.5,57.1,1,Active,9.5
MTR5545,South,Industrial,24-02-2025,1403.9,51.8,0,Faulty,9.5
MTR5546,Central,Commercial,05-08-2025,851.2,25.6,8,Active,8.2
MTR5547,Central,Commercial,22-10-2025,689.9,22,7,Active,8.2
MTR5548,North,Industrial,05-10-2025,1755.4,66.9,2,Active,9.5
MTR5549,Central,Industrial,04-05-2025,1660.1,51.4,19,Active,9.5
MTR5550,South,Residential,19-06-2025,267.6,8.3,6,Faulty,6.5
MTR5551,Central,Commercial,04-01-2025,594.9,22.2,8,Active,8.2
MTR5552,North,Commercial,01-01-2025,880,31.3,17,Active,8.2
MTR5553,South,Industrial,04-08-2025,1385.7,43,9,Active,9.5
MTR5554,Central,Commercial,05-01-2025,891.5,33.2,19,Active,8.2
MTR5555,North,Industrial,19-07-2025,2001.4,57.4,7,Active,9.5
MTR5556,South,Commercial,05-07-2025,542.5,17.9,0,Active,8.2
MTR5557,North,Commercial,09-06-2025,663.2,24.7,23,Active,8.2
MTR5558,Central,Industrial,14-09-2025,1663.4,54.3,3,Active,9.5
MTR5559,Central,Residential,26-07-2025,235.4,7.1,2,Active,6.5
MTR5560,North,Residential,07-05-2025,240.1,9.1,7,Active,6.5
MTR5561,South,Residential,22-11-2025,297,9,12,Faulty,6.5
MTR5562,North,Industrial,09-04-2025,1547.7,45.3,11,Active,9.5
MTR5563,Central,Industrial,05-01-2025,1693.4,62.1,11,Active,9.5
MTR5564,South,Residential,04-03-2025,213.1,6.1,4,Active,6.5
MTR5565,South,Commercial,08-07-2025,800.5,25.3,1,Active,8.2
MTR5566,Central,Residential,14-06-2025,203.9,7.5,9,Active,6.5
MTR5567,North,Industrial,11-05-2025,1696.9,59.1,5,Active,9.5
MTR5568,North,Commercial,20-12-2025,934.5,35.7,41,Active,8.2
MTR5569,North,Commercial,10-06-2025,812.8,25,10,Active,8.2
MTR5570,South,Industrial,24-08-2025,1427,53.2,4,Active,9.5
MTR5571,South,Residential,25-01-2025,209.3,6.3,7,Faulty,6.5
MTR5572,North,Commercial,22-05-2025,623.5,21.6,0,Active,8.2
MTR5573,Central,Commercial,12-11-2025,779.4,23,11,Active,8.2
MTR5574,South,Industrial,06-10-2025,1448.6,42,1,Active,9.5
MTR5575,North,Residential,15-12-2025,273.6,10.5,2,Active,6.5
MTR5576,Central,Industrial,13-09-2025,1545.5,53.4,4,Active,9.5
MTR5577,North,Residential,26-09-2025,193.6,7.4,7,Active,6.5
MTR5578,South,Residential,07-06-2025,215.4,6.4,5,Active,6.5
MTR5579,South,Commercial,09-08-2025,868.2,26.1,6,Active,8.2
MTR5580,North,Industrial,02-11-2025,1834.8,71.9,7,Active,9.5
MTR5581,Central,Commercial,09-10-2025,759.6,23.1,5,Active,8.2
MTR5582,North,Commercial,15-01-2025,746.3,22.3,7,Active,8.2
MTR5583,North,Commercial,22-05-2025,995.4,32.9,3,Active,8.2
MTR5584,South,Industrial,29-07-2025,1676.8,48.1,6,Active,9.5
MTR5585,South,Residential,25-05-2025,216.8,6.6,0,Faulty,6.5
MTR5586,Central,Industrial,10-12-2025,1600.4,47.1,5,Active,9.5
MTR5587,South,Commercial,09-08-2025,870.6,33,6,Active,8.2
MTR5588,Central,Industrial,27-12-2025,1845.3,66.6,3,Active,9.5
MTR5589,South,Industrial,26-04-2025,1860.3,65.8,1,Active,9.5
MTR5590,Central,Commercial,05-07-2025,962.5,37.8,7,Active,8.2
MTR5591,North,Industrial,25-04-2025,1717,63.4,5,Active,9.5
MTR5592,South,Residential,18-07-2025,238.4,9.3,3,Active,6.5
MTR5593,Central,Industrial,22-07-2025,1532.2,45.6,9,Faulty,9.5
MTR5594,Central,Commercial,14-01-2025,810.3,23.4,0,Active,8.2
MTR5595,Central,Commercial,01-06-2025,728.2,21.4,1,Active,8.2
MTR5596,North,Residential,29-05-2025,285.9,9.5,0,Active,6.5
MTR5597,Central,Commercial,09-11-2025,801,27.4,3,Active,8.2
MTR5598,North,Commercial,29-11-2025,973.6,27.9,6,Active,8.2
MTR5599,South,Industrial,08-01-2025,1422.7,45.8,4,Active,9.5
MTR5600,South,Commercial,20-07-2025,858.8,33.4,8,Faulty,8.2
MTR5601,South,Residential,30-09-2025,234.5,7.8,4,Active,6.5
MTR5602,South,Industrial,19-06-2025,1573.1,59.1,6,Active,9.5
MTR5603,North,Commercial,08-07-2025,765.8,25.4,5,Active,8.2
MTR5604,North,Commercial,05-11-2025,623.7,22.9,18,Active,8.2
MTR5605,North,Industrial,30-05-2025,1815.2,54.1,24,Active,9.5
MTR5606,North,Commercial,07-10-2025,1001.7,32.5,6,Active,8.2
MTR5607,Central,Commercial,05-08-2025,722.4,26.3,6,Active,8.2
MTR5608,South,Residential,18-08-2025,293.2,9.5,3,Active,6.5
MTR5609,South,Residential,17-10-2025,220.2,8.8,18,Active,6.5
MTR5610,North,Residential,21-06-2025,199.8,5.8,4,Active,6.5
MTR5611,South,Residential,30-05-2025,285.3,10.5,3,Active,6.5
MTR5612,North,Industrial,11-05-2025,1561.2,52.2,1,Active,9.5
MTR5613,Central,Commercial,20-06-2025,828.6,24.4,0,Active,8.2
MTR5614,North,Commercial,18-12-2025,609.4,17.9,3,Active,8.2
MTR5615,North,Industrial,31-08-2025,1611.8,52.2,4,Faulty,9.5
MTR5616,North,Industrial,18-02-2025,1646.5,64.8,0,Active,9.5
MTR5617,Central,Residential,13-11-2025,257.4,8.2,27,Active,6.5
MTR5618,South,Industrial,25-03-2025,1362.3,46,2,Active,9.5
MTR5619,South,Commercial,02-03-2025,736.8,28.3,3,Active,8.2
MTR5620,Central,Commercial,11-04-2025,852.6,29,3,Active,8.2
MTR5621,Central,Industrial,09-05-2025,1448.2,49.2,3,Active,9.5
MTR5622,North,Industrial,29-07-2025,1438.6,44.7,6,Active,9.5
MTR5623,Central,Residential,22-11-2025,226.2,7.2,3,Active,6.5
MTR5624,Central,Commercial,30-04-2025,903.5,27.7,7,Active,8.2
MTR5625,Central,Commercial,02-04-2025,942.8,31.1,1,Active,8.2
MTR5626,North,Industrial,30-01-2025,1462.5,41.9,15,Active,9.5
MTR5627,North,Commercial,18-05-2025,839.7,26.1,12,Active,8.2
MTR5628,North,Residential,23-05-2025,224.3,7.1,18,Active,6.5
MTR5629,Central,Residential,24-06-2025,174,6.4,4,Active,6.5
MTR5630,South,Residential,19-06-2025,319.5,11.5,15,Active,6.5
MTR5631,Central,Residential,03-12-2025,236.4,8,9,Active,6.5
MTR5632,North,Residential,09-02-2025,277.2,8.1,28,Active,6.5
MTR5633,Central,Residential,23-02-2025,239.8,9,14,Active,6.5
MTR5634,North,Commercial,10-02-2025,848.6,26.3,3,Active,8.2
MTR5635,Central,Residential,18-06-2025,233.6,7.6,6,Active,6.5
MTR5636,South,Commercial,19-07-2025,842.4,27.1,0,Active,8.2
MTR5637,Central,Commercial,12-02-2025,786.3,22.6,10,Active,8.2
MTR5638,Central,Residential,07-08-2025,173.7,5.9,15,Active,6.5
MTR5639,North,Industrial,08-11-2025,1824.8,54.9,0,Active,9.5
MTR5640,North,Commercial,03-09-2025,702.1,24.2,3,Active,8.2
MTR5641,South,Residential,30-12-2025,314.8,10.7,15,Active,6.5
MTR5642,North,Commercial,21-04-2025,843.9,27.3,3,Active,8.2
MTR5643,South,Industrial,30-08-2025,1557,57.9,2,Active,9.5
MTR5644,North,Residential,27-09-2025,290.6,8.7,8,Active,6.5
MTR5645,South,Residential,04-02-2025,275.7,10.1,0,Active,6.5
MTR5646,North,Residential,26-10-2025,232.9,8.5,2,Active,6.5
MTR5647,North,Industrial,03-07-2025,1396.9,47.3,20,Active,9.5
MTR5648,North,Commercial,13-06-2025,860.6,29.9,3,Active,8.2
MTR5649,North,Residential,11-02-2025,295.3,9.6,0,Active,6.5
MTR5650,North,Commercial,08-11-2025,846.1,28.8,11,Faulty,8.2
MTR5651,North,Residential,02-11-2025,235.1,7.1,1,Active,6.5
MTR5652,North,Industrial,09-11-2025,1505.6,59.3,12,Active,9.5
MTR5653,North,Commercial,11-01-2025,726.5,20.9,1,Active,8.2
MTR5654,South,Residential,12-05-2025,259.2,8.3,8,Active,6.5
MTR5655,South,Residential,14-10-2025,271.3,8.1,2,Active,6.5
MTR5656,North,Industrial,22-07-2025,1185.8,40.1,3,Active,9.5
MTR5657,North,Commercial,02-08-2025,515.1,18.1,13,Active,8.2
MTR5658,North,Industrial,13-10-2025,1603.2,54.8,5,Faulty,9.5
MTR5659,Central,Residential,16-03-2025,289.2,11.5,5,Active,6.5
MTR5660,South,Industrial,29-04-2025,1655.5,56.3,5,Active,9.5
MTR5661,Central,Industrial,22-10-2025,1950.8,59.3,1,Active,9.5
MTR5662,Central,Industrial,31-03-2025,1752.1,50.3,12,Active,9.5
MTR5663,Central,Commercial,26-10-2025,752.8,22.1,21,Active,8.2
MTR5664,South,Residential,13-01-2025,259.7,9.1,6,Active,6.5
MTR5665,North,Industrial,20-09-2025,1515.8,54.5,0,Active,9.5
MTR5666,Central,Residential,09-03-2025,298,11.6,8,Active,6.5
MTR5667,South,Industrial,11-02-2025,1839,57.7,18,Active,9.5
MTR5668,North,Commercial,27-06-2025,927,30.1,2,Active,8.2
MTR5669,North,Residential,27-07-2025,267.4,8.2,15,Active,6.5
MTR5670,South,Commercial,31-03-2025,960.8,37.1,5,Active,8.2
MTR5671,North,Industrial,08-03-2025,1435.6,47.1,22,Active,9.5
MTR5672,North,Commercial,17-07-2025,939,27.8,0,Active,8.2
MTR5673,North,Industrial,10-11-2025,1581.7,48.2,17,Active,9.5
MTR5674,Central,Residential,15-02-2025,295.5,9.1,14,Active,6.5
MTR5675,Central,Commercial,15-11-2025,665.8,25.6,15,Active,8.2
MTR5676,Central,Industrial,19-06-2025,1454.7,54.7,5,Active,9.5
MTR5677,South,Commercial,27-10-2025,578.8,17.7,7,Active,8.2
MTR5678,Central,Commercial,28-03-2025,683.5,23.3,5,Active,8.2
MTR5679,North,Commercial,09-12-2025,672,20.2,3,Active,8.2
MTR5680,Central,Commercial,02-02-2025,643,22.1,3,Active,8.2
MTR5681,Central,Residential,06-04-2025,266.9,9,0,Active,6.5
MTR5682,Central,Residential,13-03-2025,258.5,8.2,0,Active,6.5
MTR5683,North,Industrial,08-02-2025,1514.6,44.9,4,Active,9.5
MTR5684,North,Residential,05-11-2025,224,6.7,4,Active,6.5
MTR5685,Central,Commercial,11-10-2025,724.2,20.8,1,Faulty,8.2
MTR5686,Central,Commercial,11-07-2025,669.1,20.9,0,Active,8.2
MTR5687,North,Residential,16-12-2025,268.8,7.9,13,Faulty,6.5
MTR5688,South,Commercial,16-03-2025,628.1,21.9,13,Active,8.2
MTR5689,North,Commercial,29-07-2025,727.1,27.9,9,Active,8.2
MTR5690,North,Industrial,02-07-2025,1265.2,41.3,8,Active,9.5
MTR5691,North,Industrial,05-06-2025,1861.1,55.7,5,Active,9.5
MTR5692,North,Industrial,07-03-2025,1522.3,46.6,1,Faulty,9.5
MTR5693,North,Industrial,25-01-2025,1795.7,58.8,7,Active,9.5
MTR5694,Central,Commercial,08-08-2025,827.8,29.5,12,Active,8.2
MTR5695,Central,Commercial,12-02-2025,892,35.3,13,Active,8.2
MTR5696,South,Commercial,13-05-2025,743.5,27.2,14,Active,8.2
MTR5697,North,Residential,29-11-2025,242.2,7.1,5,Active,6.5
MTR5698,South,Commercial,13-05-2025,881.4,33.5,13,Active,8.2
MTR5699,Central,Residential,06-10-2025,298,9.8,2,Active,6.5
MTR5700,South,Residential,22-12-2025,328.8,10.8,9,Active,6.5
MTR5701,Central,Commercial,19-09-2025,1010.2,29.4,7,Faulty,8.2
MTR5702,South,Industrial,09-10-2025,1648.9,48.7,2,Active,9.5
MTR5703,Central,Residential,18-05-2025,255.2,8.4,3,Faulty,6.5
MTR5704,North,Residential,04-06-2025,315.1,9.7,7,Active,6.5
MTR5705,Central,Commercial,15-11-2025,818.4,23.9,12,Active,8.2
MTR5706,North,Commercial,12-07-2025,793.9,27,5,Active,8.2
MTR5707,Central,Industrial,23-11-2025,1559.3,55.2,2,Active,9.5
MTR5708,Central,Industrial,12-10-2025,1075,36.8,21,Active,9.5
MTR5709,North,Industrial,19-11-2025,1666.5,51.6,6,Active,9.5
MTR5710,South,Residential,12-02-2025,346.3,10,7,Active,6.5
MTR5711,Central,Industrial,28-05-2025,1316.7,43.2,13,Active,9.5
MTR5712,Central,Industrial,18-07-2025,2150,71.6,5,Active,9.5
MTR5713,South,Residential,25-12-2025,316.1,10.4,20,Active,6.5
MTR5714,South,Industrial,11-04-2025,1791.3,51.6,9,Active,9.5
MTR5715,South,Residential,28-11-2025,273.4,10.5,4,Active,6.5
MTR5716,North,Residential,16-11-2025,219.2,7.9,1,Active,6.5
MTR5717,Central,Commercial,10-11-2025,848.1,30.4,9,Active,8.2
MTR5718,South,Commercial,20-04-2025,663.3,20.9,0,Active,8.2
MTR5719,South,Industrial,10-02-2025,1807.4,59.4,1,Active,9.5
MTR5720,South,Industrial,12-08-2025,1801.5,55.2,0,Active,9.5
MTR5721,North,Industrial,26-07-2025,1699.5,60.4,0,Active,9.5
MTR5722,North,Residential,15-04-2025,306.5,10.7,8,Active,6.5
MTR5723,Central,Residential,30-04-2025,180.9,6.2,1,Active,6.5
MTR5724,North,Industrial,07-03-2025,1683.7,49.3,4,Active,9.5
MTR5725,Central,Commercial,14-02-2025,986.6,37.8,2,Active,8.2
MTR5726,South,Industrial,31-10-2025,1106.9,34.6,7,Active,9.5
MTR5727,Central,Residential,16-07-2025,277,10.1,4,Faulty,6.5
